ID,reviews
2403,"At the end of the meal, they bring out a giant spool of cotton candy with pop rocks on top. It is such a fun concept that they do this, just like the shaved ice at the beginning of the meal! Lolita has such a trendy vibe and great menu, it's definitely a must when visiting Boston."
2404,"Whoever said that there isn't any good Latin food in the Northeast, and particularly Boston, has never come across Lolita! Although this establishment is higher end compared to your typical street food fare that you might find in the Southwest, if you're craving some magnificent tacos, delicious drinks or a phenomenal atmosphere, I couldn't recommend a place better than Lolita."
2405,"First attempt to eat here on a Saturday night, we were rebuffed with over an hour wait. Second attempt was on a Tuesday late afternoon just before the dinner rush. Was able to get a table for two in the shade without any wait."
2406,"At first we were given the lunch menu which didn't have that many options. Thankfully they were replaced with the dinner menu before we placed an order. Opted to share the Fresco Guacamole ($12) to start - a moderate sized bowl of semi-chunky guac served alongside warm tortilla chips. Consistency was between solid and liquid and the spice.level could have been better. Thankfully the free side sauces added that kick. To drink, had the Diablo Margarita ($13) which certainly packs a punch, though was hoping for more blood orange flavor."
2407,Service here was slow despite several wait staff. Fine enough option for a margarita fix in the area.
2408,This place!! 
2409,How has it taken me 4 years of living in Boston to come here?! 
2410,They're always busy here so make a reservation far in advance unless you don't mind dining at 9pm. I've even tried dropping in at 4 in the afternoon to try to swing a table but they're always full. 
2411,For good reason. 
2412,"Food is flavorful, ambiance is dark and sexy, and for lack of a better word, they add a lot of pizzazz to the meal. For example, an icee palate cleanser with tequila to start and a giant green apple cotton candy finisher are on the house! Delightful surprises, especially on your first time. "
2413,"Come here with an out of town friend, a hot date, a gaggle of girls, a birthday party, this place is fit for occasions abound."
2414,"On arrival, the host greets you with a smile. The restaurants were amazing. The dining area is open and adds to the great ambiance."
2415,"The menu has good selections for everyone. My favorite is the Carne Asada and Chicken Quesadilla. The staff is very attentive and will make recommendations based on your likes. The staff is very friendly and there is a consistent kindness that flows throughout the staff. I would recommend this location for drinks with friends, dinner with family, and even a group outing."
2416,"Beautiful view and great atmosphere for a brunch! Not pictured, but we also ordered the Lolita margerita pitcher, which was quite good. Of the options we chose, I would say the Broken Eggs dish is the most interesting, with a nice contrast between the soft cholula fried egg and the crispy bed of shoestring fries. Tacos and chicken sandwich were good too, though they first mixed up the chicken order with some chicken tacos."
2417,"Lolita is one of my favorite places to dine in Boston. It is quirky and unique and also provides great food and service. The underground vampire lair ambiance is a little odd, but it works. The food is delicious, drinks are bomb, and I love the tequila grapefruit aperitif and cotton candy dessert!"
